capex,opex,cf,lcoe_usd_mwh
1426.8355360649484,45.667440527113754,0.28783894048564335,62.37796083977873
1347.1249075799458,45.58432793931593,0.30543573366707527,56.42268193175906
1455.5141579286226,41.60223644122736,0.2600157607332159,68.25294566702955
1405.2906297494346,39.187013717646515,0.2715967771214843,62.6761325226623
1244.5356934766135,42.54461022234259,0.28288541247532484,56.45530693168797
1518.9555727245918,41.09996146997665,0.2775151896487958,65.78391449246877
1423.0006371505922,43.27206031212821,0.28416070747411193,62.102587909212346
1430.5597671495264,49.25859547509891,0.2825339833181869,65.11787532775017
1259.2625482682422,41.371767595575406,0.28976726805074,55.10631834434588
1349.6143651254313,42.67070184615,0.26254399254460525,64.4582578390405
1331.6765811169098,45.70632645528547,0.2782847103398118,61.48191393823378
1485.926339600649,44.06088721942576,0.29318663921433114,62.4144743920636
1391.8320055136664,39.356277042781336,0.27584975193967515,61.34416429678551
1442.5425778132835,41.153189894238544,0.28010628828326617,62.76097758094913
1348.1099960876486,48.224908677932746,0.25781681064058454,68.04729372089305
1293.5264821464962,40.39795499756487,0.2707484577363628,59.69680581763727
1371.4570203640287,44.961674328465016,0.278963145785333,62.301095591060964
1228.8809842144212,46.346461535029945,0.27701163773091425,58.71445620433571
1444.222697088666,42.2088513331767,0.2868476679062356,61.758414682823414
1388.9077136699839,45.706003231860755,0.2833307440553134,62.19061490096535
1422.1027089151657,41.247241608881524,0.2942990144425277,59.150565525629496
1327.7786522807337,42.38070717303475,0.2929096209544467,56.99721021302494
1514.6151639309855,42.612095099922115,0.271448205838112,67.7473392528829
1469.6827543335214,50.042699702095135,0.25725904241522257,73.2214893204741
1428.185476580902,41.72360247471809,0.29289404643511374,59.805419413085694
1283.279884239164,40.755078884151295,0.2747169873644525,58.649753714917395
1353.0941972311932,48.0556411482223,0.27532955259085057,63.810521489004195
1216.3810817558167,41.15598216790617,0.2677595381777262,58.11349724305883
1269.3217675637216,47.356986987092675,0.28605997705832703,58.5229728684789
1401.579343913023,45.08164711173521,0.2729573563215814,64.70753322510282
1418.2469340305988,44.528441197839186,0.26864731757568167,66.06463607184281
1511.9977889889685,45.94560729524654,0.28009510225757056,66.93104708881017
1320.6787667204082,45.7142072441351,0.28821748601630276,59.02544672125475
1331.5964186784406,40.50306970951725,0.27256041344232046,60.59127028929042
1353.6918543696427,50.384332521298994,0.2871231504663783,62.13393703840851
1281.578979766931,48.34998510409669,0.2789142522088993,60.8211766941245
1259.9885894321199,47.598515667961955,0.2771617890866074,60.20060306572373
1354.9820907007384,44.863609963492934,0.27574297203884796,62.454516807204165
1293.4267766492512,44.15217717253887,0.2671086383774619,62.11140161455048
1398.222915954631,44.243946997371005,0.2748379015327501,63.80778039763027
1346.7486002873463,38.54074825494655,0.2942401453504731,55.82542519244375
1445.989286987519,43.9964977836339,0.2646569244910519,67.76736380750826
1406.052112929141,44.87486286055366,0.2999138651804232,58.94603595604997
1317.2417448910487,45.147155321162494,0.2649828561996542,63.84088986013303
1445.8418339247148,42.77921836285444,0.2758257343040123,64.51474347961096
1436.5250887553702,43.807660911563126,0.28315423739385837,62.96578969770143
1335.5845217256751,44.971090696453125,0.2920543209883548,58.415309193699336
1310.9132813748456,43.50851668207379,0.2670045945876601,62.445251317584386
1401.4375990176238,48.78374520935104,0.26687441720954547,67.76125471220189
1263.851187827349,45.53424404558473,0.28386075600748,58.071262134888826
1284.991315631744,37.7331197583116,0.2734249088588655,57.72112818654311
1180.7543215604,38.82411671808664,0.28439024117285844,52.660392986631585
1430.828267970481,45.40567172063266,0.2912272382176788,61.67204359897669
1396.9816372247292,43.39580193953771,0.26297875044021274,66.27490478687704
1407.3485550460102,46.86030871533125,0.2923848402181074,61.278689255767546
1428.9061019513479,41.28240936461408,0.2596768378101771,67.28640915969714
1351.4391921534857,38.497543052565895,0.29540474131003497,55.73043950043025
1374.5414747802338,43.2146138600862,0.30181689770655945,57.014096179918994
1263.868363054981,45.80478413074707,0.2851651528899033,57.91447219458209
1253.6348661111701,49.03057976687369,0.3030313299719608,55.41356333772472
1397.8690736670155,47.41627984412322,0.2912932112139302,61.435606534973985
1354.0158565107986,43.894041899461655,0.2603405697772886,65.69119960118239
1373.773113400451,46.561762972789666,0.2544444959622524,69.10367919609581
1424.1443061597083,39.87531603829218,0.2577106944773918,67.01146845770569
1389.6350815395745,44.49560542900404,0.2786193559868302,62.769635132932834
1371.2398398931105,48.031902988946996,0.28369905216318714,62.48964450533067
1372.458700023108,43.27648483784254,0.2794763137628473,61.530371361014446
1315.0546276030575,48.73558772162663,0.2854997855760714,60.6194809129617
1206.6461252887004,41.78475605102948,0.2785514016633585,55.80760987395569
1346.6537745248909,40.43361459097052,0.2601694579549129,63.96336907675519
1289.642476361803,44.16550660264833,0.27083160623012287,61.13843211163411
1340.3980912983886,47.75735114497134,0.3045992358206112,57.19480814698952
1453.5393490615593,42.60755658030156,0.2752876468865257,64.81936018530999
1295.539425566913,46.427466839680804,0.27456618436474667,61.4390812564555
1225.6609919270775,41.239331426627565,0.2674783052322296,58.51998888976515
1309.0364142966464,45.891931701812496,0.3035101621724754,55.775687461245866
1312.3214497323916,44.38776909103284,0.27100947701166966,61.93921853552162
1396.2520800538764,41.30480203036693,0.2844675555339876,60.406460257473434
1371.9867194792746,45.6441712268284,0.2601197545765031,67.13196563396309
1429.8859281818086,45.60624716313712,0.262209241575129,68.55235337659609
1396.847807637857,44.102671099826985,0.28692552874679395,61.02067478074972
1339.91408660399,41.832013153345756,0.28408230110030785,58.929275726451316
1439.5835407051115,40.79491441606178,0.2856056845680246,61.31678122856072
1273.8876162697254,48.67024867452224,0.27103054382841846,62.47181126168516
1199.4784000519508,45.12408805157877,0.303132343951641,52.3285714444507
1242.5728799802698,46.523373704754526,0.2816852181134658,58.24605116323041
1411.9849134751544,45.461914022795746,0.3010899735251813,59.1143175529808
1352.068777800759,46.74561881899989,0.26804429577966565,64.95276971883158
1271.8575535410823,41.16247262003675,0.27720309567158624,57.92355398871992
1360.2132455761737,43.97984069431308,0.2749424256296912,62.43933181164644
1268.5932543850759,45.21482683715368,0.2884029972974129,57.17706121254946
1405.016156350622,40.40122109796519,0.2881050763211513,59.5574118937655
1348.7030854153033,41.014450086180595,0.27962065654406676,59.81647070476408
1334.081887597988,44.953103826980914,0.25703190526667424,66.31461428834488
1314.4154481228268,47.21793697081098,0.26857475646862283,63.77327995451075
1388.5795929501683,45.16083255538055,0.2608778694531939,67.29336229052826
1329.53497400115,39.175996438142064,0.29251190278254663,55.8776598875587
1241.4124000629752,48.99504384387265,0.27331576453057455,61.02407852489734
1255.1053340910303,40.886235965472224,0.2655978930228274,59.77252782141142
1507.6854052290632,41.90120226018482,0.2755657011090597,66.21600143232644
1476.7703493585784,49.1232297401219,0.2630086169771165,71.46237365071272
1405.9051682101413,46.13372578858418,0.302242221567447,58.96306276123523
1304.7578187262732,48.24937463524608,0.27422458974454533,62.57423754102639
1513.3491188566845,46.49545467042152,0.2977554201579183,63.21259843689418
1428.2981033252704,45.091743239669995,0.285695708647646,62.66159224465528
1410.4949649818661,42.37898154856443,0.2819165906423417,61.83917771664939
1349.3940447543093,42.73646991941889,0.2793052978648469,60.60990896702187
1306.5297634207145,48.45669784762518,0.2858598104675618,60.16545338461128
1245.5701544151848,47.115420208903195,0.28582072415520277,57.73340098071608
1473.9633556219303,42.99632092256113,0.2560616527760112,70.57181198831192
1350.7695360045586,43.102548327117944,0.2959752302719943,57.37892849539942
1285.78099852689,42.49265503257732,0.276020129958979,59.17239449708038
1315.5787634408384,42.73033376304808,0.27553576543432184,60.34061687238143
1376.8572821672503,47.11594340790494,0.27724943509880046,63.74712727883482
1277.2977834488254,38.35674309305448,0.28578566766081887,55.23328391752319
1454.755870151191,43.56351396129365,0.2762815940606442,65.020474042296
1422.2294018748746,48.368451836359185,0.2762108881518596,65.97136039325636
1411.1940470718118,44.28766915185257,0.26197561683593557,67.40176766260754
1345.6416828826443,43.66441036629441,0.2775596191251244,61.252027400313615
1387.875525350239,42.61667110190283,0.2673095477400414,64.5642193548533
1377.9452826412207,39.9375713415723,0.2929522078152885,57.566120156759986
1393.2839560574657,41.82235932119462,0.27490225706024074,62.626821747302955
1239.8359692322767,40.207264981026945,0.30016674270566196,52.176313471540155
1342.033549924373,40.72235674135215,0.2857590447153237,58.20644434329451
1214.8526203229137,41.17432925488498,0.2884461156444364,53.90569541542149
1358.7704215790848,42.52960077619909,0.298948693599237,56.82842842215278
1321.6955292845355,38.379680132089575,0.2713558702413643,59.64113010092096
1265.676967899823,48.515901948775856,0.2819522024055291,59.72937375198747
1248.770878024752,40.68437503248609,0.25999112391641344,60.75533307845774
1378.7402715955118,43.17753665154685,0.26456939229694615,65.1665717760788
1275.1586923277614,47.36031498480973,0.27597515986413984,60.85179505456626
1485.0544345307324,40.446998779622206,0.28568773659576213,62.58147357602094
1377.267251879975,43.890886103824265,0.29175486437643194,59.32843266705193
1325.9137062483294,46.92271119135393,0.27205097976355286,63.211942528728265
1379.4765006482405,44.38731811580975,0.28816450330805327,60.33275271150653
1199.5661771738557,41.6807866138399,0.2707533606289258,57.13759338077975
1505.2701135409914,45.79974900413156,0.25508142668100464,73.19360783215379
1356.357379858171,45.33107538457963,0.261236862190733,66.17381210514907
1429.5255356377866,43.01726233839653,0.28250796046918514,62.56919643180218
1238.9806203492383,39.40829143228004,0.27992001705364605,55.59712714116819
1357.259897128866,38.22775103971406,0.2725919099986706,60.472142147951494
1358.095335310134,46.69977282431384,0.2552042225717376,68.41110536315638
1492.063719170906,42.692832638486315,0.2819738636680228,64.53692507742886
1375.1987003629622,40.864464398221806,0.29108867854213916,58.213891504515296
1354.5181851336858,44.12359535107009,0.26236717746466504,65.30075530375358
1305.0668252511755,47.973785371217694,0.28767248045612775,59.54929736358121
1322.1239019130458,38.25956553978815,0.28406180457677854,56.93861037366373
1364.2616847034876,39.611611463103145,0.2794158399982817,59.78443298622572
1347.1320974198463,43.427682351187016,0.26070627616162334,65.15905672798857
1198.4124584597457,45.286822965164916,0.29705285338104587,53.43002274986282
1443.7582827573756,43.84033166597695,0.2793610575569939,64.0653075032968
1471.0336263037404,47.61242907349566,0.27703165425339943,67.03755712315196
1264.0426405431317,39.35975673960446,0.293262070378563,53.81197736695646
1371.338473739675,42.843626783989045,0.29243936579205404,58.599719281714655
1251.0630111356948,42.9325787950598,0.287320183131953,55.94093720877558
1398.8330766281867,42.84351760610086,0.291642630198813,59.60163921971663
1308.9955891406296,43.918220360204906,0.26596234429389465,62.801423670874335
1395.6345187714428,46.32859182205147,0.2886380680294031,61.50143457501923
1413.2592149958273,42.66250259296976,0.27467944977549313,63.676188033519324
1425.234255117808,45.88188352854632,0.2935858346116836,61.191598539878605
1250.696855353286,40.97212427804978,0.2760940436346288,57.39310478899396
1480.3907773896526,44.41375311055481,0.26122759973797516,70.0153390347862
1294.4238812133322,43.11643847128457,0.27749015910613223,59.39367755944006
1211.8025257103636,44.26407426621729,0.2884712107646105,55.029275583284715
1371.5148855947348,40.4638469694863,0.28002610988109977,60.23286808266271
1331.7060144970526,48.5864665907441,0.28874845392485227,60.39347513276408
1444.9750442150764,47.74156928643895,0.2594370172568078,70.74381551130439
1437.6686362095934,46.71099576109765,0.2686671374640763,67.63265921635261
1318.46877954678,47.54373423498006,0.2818415833024073,61.03173496160792
1501.3878801704095,40.97483527595483,0.2765799098052269,65.3875126952001
1311.6074339614863,44.02460958311016,0.28560615187322363,58.60616934558879
1363.095134404898,42.66272229087459,0.3003374310791238,56.744843757777964
1301.9605645992187,47.46775850331081,0.28490592184949587,59.827431695837376
1491.0395889698755,41.46248826451887,0.27758173213791276,65.01915752955635
1273.049723933833,41.777400980030116,0.2812124428310299,57.385198490365056
1217.1391909765114,45.37568793405759,0.2963086323853707,54.162831957465265
1346.2997595851682,40.182972924718754,0.2853559530729675,58.206396153082146
1538.8087901738606,45.771317825014535,0.29043257140270956,65.3046051927224
1469.047813215961,42.23314073433894,0.2737435246791132,65.53476676502284
1419.3491883031443,45.16499209035294,0.2879774021146709,61.91665000011382
1468.6608191812063,47.27419963734152,0.26678608762062855,69.38789687406477
1469.826493722133,44.76813433249979,0.2881921269825199,63.27742077727647
1363.88408122212,41.70453328990331,0.2943722295849322,57.54708454241105
1318.158585471077,39.46961363181067,0.2954925825343425,55.08364162061111
1426.2471007545093,39.37148908545651,0.26552084375068924,64.89447410060981
1396.1887675272571,40.1815986700206,0.29166767188780535,58.47371782948201
1332.3527150049485,44.54968897777657,0.2651293742311004,64.05732404519482
1244.6715834757451,42.90787975940121,0.2793884359310161,57.31470365295979
1418.826975411415,42.00211689016377,0.2856884280819999,61.13259106388714
1303.8009257795493,41.771039614930444,0.27955544604702354,58.70503989109093
1491.479879655557,48.48349889189681,0.27508632184358334,68.53684060333094
1297.6208420356027,40.617343639047206,0.2857341421668399,56.78154155791349
1257.0810972955517,42.553196237920076,0.28494046659985534,56.44474952066114
1445.4384966622815,43.80898580643709,0.2824261008702156,63.41049216651608
1268.9520262823553,37.59789570886993,0.28080765082546044,55.63853736978105
1278.1509714434762,47.97577472249144,0.28651978030428527,58.95077413417823
1381.396135046004,40.33827657428981,0.2771388564757311,61.127049800744715
1461.8214689036088,45.340421949602735,0.26238405568455736,69.47792340496699
1283.865750288165,44.91376753644348,0.2810691380007962,59.031922515988896
1316.713596011105,46.521476131824734,0.28717641495607293,59.4370220576779
1427.8859283412978,45.08900182240773,0.27365831792042017,65.40329002751801
1515.5753894585246,46.117705028431985,0.26685590066596915,70.44495636175155
1360.151258061261,43.4579847142145,0.29624274659821453,57.74688288924004
1265.438918727963,43.925023798066746,0.2933835529051016,55.608535962533665
1190.0579667409702,45.50184369997979,0.28353992755220847,55.79983413124132
1294.2560331011443,44.4682250480237,0.2897079256782614,57.41636391550816
1260.7464883936818,44.07659893148035,0.3010061979986772,54.11858526234801
1400.204049873464,41.63181383516245,0.2820115041177772,61.19005432130063
1256.69936953746,42.14198183056951,0.2715672400060237,59.03894061711429
1361.2954190666833,42.98858476191373,0.2842020421286858,60.04083554235246
1404.4783746428989,38.29936402979861,0.29642774369993097,57.059612844998085
1377.2796144462907,43.42998372530393,0.28595804862977914,60.347505097203815
1284.9485441521924,37.89111058688658,0.25841443164452355,61.142280819563744
1436.3163775701914,44.44403904962571,0.2966010492963793,60.34979418803336
1410.0934251312906,45.52210539227831,0.28834708164771,61.692001157024485
1416.6063658562498,44.42378666060747,0.2771012156878332,63.95313026637051
1260.4423227318232,45.4327434808797,0.30357137521338007,54.16230171382213
1257.4902782803629,37.43387099964269,0.2871096480136437,53.99557101931891
1486.352632017393,39.67565039330057,0.29145586558076747,61.08059937639057
1337.9099453807776,45.47457785632035,0.2985599345819928,57.40450472899553
1314.2673734991238,46.45616854710448,0.25987775556123904,65.56779330905694
1357.657698248043,45.64078240605275,0.28919282890622605,59.939264790921676
1396.4873561689699,45.181663223023634,0.27661282614087696,63.729305001664116
1503.2252925184612,45.5509582761937,0.2936720420235569,63.416553992540706
1310.4069051430251,45.836920569144574,0.294219894851755,57.557109168208626
1484.8902988787002,45.6997722152723,0.2916071284317916,63.36239302181147
1201.4874178983694,45.82247957369182,0.2893931872235888,55.150393279574736
1371.5896142588615,39.939408771744034,0.2900399188390446,57.949180773278954
1389.457788759968,39.74781122882818,0.273563726976835,61.9426655769494
1249.8831865084621,43.00899005652076,0.27724749942481797,57.9667888099128
1264.0774969307838,44.18472337085072,0.26543153262373287,61.53043791411825
1342.7718475181273,46.052404149186174,0.29170176409174947,59.12910357802024
1510.9850446713504,42.79997640486262,0.284440249451513,64.6143590170359
1380.6364643414709,42.29573280687603,0.2833573501689218,60.55022298456653
1489.3366808950254,46.236489555791835,0.27164307423289613,68.39084995931186
1436.3934473794498,42.06071094347976,0.2834312511468918,62.196497470994736
1353.2336316672438,46.6492659856776,0.27869713664579127,62.46789105915939
1430.1546840870328,41.32834250691176,0.30527630560665986,57.289461950365485
1194.5303932496495,42.99618917770389,0.2933470498414928,53.09542414390993
1251.3114533453647,43.31115108022347,0.28073722609178375,57.414526561680944
1444.8488458885936,42.508165049158244,0.2906696315539549,61.08315088091231
1433.9564684249149,37.94079047498688,0.2680606301665245,63.92717322733263
1295.1515513221113,41.92963205364267,0.26460936091285014,61.797431814470706
1366.3766576660043,42.82368675805743,0.2839346816744713,60.190884085273574
1382.9141330431976,42.627140787386814,0.2873021783322057,59.92130779678396
1459.0793090028708,46.27768520964683,0.26112099209806294,70.12996250099947
1382.246911772088,39.431423016552074,0.26975135303795694,62.44549220752828
1341.3082751897145,43.221100472759815,0.2810637082695936,60.1706497702013
1332.4768718582313,39.20785687765401,0.26192453667207083,62.517200494727476
1344.2737841895148,48.14195524067589,0.27778594282342306,62.998181819700946
1393.792841281785,46.324844582257754,0.27949365552615035,63.45325189402517
1458.980860134971,49.35337195828737,0.2969274059043475,62.85250757831885
1350.367552047595,47.80235554820794,0.27424816276344505,63.867919326600045
1299.6251457912836,42.645341619642444,0.2682626002332387,61.40934325639357
1296.3491424876356,45.41644396984465,0.25543117322083164,65.61811189700087
1418.6048851344121,42.56788081336237,0.26580874759985285,65.94017564330456
1440.4388868506717,47.479256289348456,0.2882353316787652,63.43119745299698
1249.6082536020117,43.382038952694536,0.27841282854423055,57.86830180786158
1230.4300126433777,43.12252764525404,0.26965221988903765,59.003376663270856
1380.2716752968583,47.863883956702125,0.29775243564045595,59.746704771428554
1266.3009132357781,46.82863603684843,0.28974787911808386,57.47683154910942
1443.1962330887904,48.88942955979531,0.2653911850124088,69.5905329176088
1316.7164446472375,39.806749263061235,0.2725359473234807,59.817485276841694
1265.4291950306413,42.00431135510463,0.29263524307387956,55.00117976101885
1482.8964511631916,42.51964129545977,0.28603941838444064,63.26432872981691
1273.3777506459494,43.4802591680272,0.29875959394633544,54.675236077402914
1309.9409688586863,43.820209467224295,0.26293430925542155,63.5142202846941
1269.0732068556713,42.43915448594049,0.2892342012569827,55.932058369284206
1254.0431995550678,46.3273007201998,0.26294591704895987,62.701482103672284
1197.9546385482533,41.81010542589836,0.27497576799946727,56.26156419249464
1223.9019196750703,45.458073156356534,0.2882275097293971,55.92356707535682
1276.5643351449046,47.00640231166363,0.2867130002026618,58.47567164202929
1222.6564701767581,44.72413330610566,0.25382229160232433,63.13001679970763
1379.5280024029348,42.95466701286247,0.2697945643023298,63.836248986664856
1400.9823061584311,41.445872590699345,0.2893667910663779,59.585354782963456
1337.0045584592922,40.82114607353296,0.26606411389956314,62.38867077082341
1318.6869232037811,45.87903646218976,0.2746221600326904,61.951281862104324
1360.925451520468,43.793025858658474,0.2689805402391513,63.76764440168428
1462.0020164516518,39.40882037467292,0.26521970920723653,66.18809814877024
1452.6868721294106,49.41344947214249,0.2919946624111356,63.74529173126409
1216.1541051088677,45.248732234507486,0.2618073368417567,61.2115206143161
1278.9084034048847,46.915598268418364,0.2810282799764336,59.69613451740037
1296.3736054668436,43.578591833511744,0.286047946846823,57.8620803638968
1300.0729909166414,48.62967328719197,0.26150270818504295,65.62445321080156
1375.089534619848,41.56924691316189,0.2840252878302209,59.941439217722035
1342.1353115777017,41.41609997764369,0.2748869991020688,60.79996926151629
1220.027485580909,47.50903932299255,0.29184447187114526,55.91416642651964
