admin_name,lcoe_sum,lcoe_mean,lcoe_count,lcoe_p90
NORTHERN CAPE,3955825.0,58.09188461303711,68096,64.97956085205078
NORTH WEST,1194976.375,67.53568267822266,17694,73.09819030761719
FREE STATE,2253119.0,69.37156677246094,32479,75.6851806640625
WESTERN CAPE,484935.375,69.70466613769531,6957,73.3781967163086
EASTERN CAPE,210036.578125,70.15249633789062,2994,75.2702407836914
GAUTENG,13990.626953125,82.29780578613281,170,85.0593490600586
MPUMALANGA,20070.8359375,82.59603118896484,243,84.80033111572266
LIMPOPO,5951.40283203125,86.25221252441406,69,87.96024322509766
