admin_name,capacity_mw_sum,capacity_mw_mean,capacity_mw_count,capacity_mw_p90,generation_gwh
LISBOA,25.710830688476562,0.1587088257074356,162,0.15926124155521393,67.56806304931641
FARO,19.031984329223633,0.16266652941703796,117,0.16279156506061554,50.01605481719971
LEIRIA,5.841331958770752,0.15787383913993835,37,0.1580030918121338,15.351020387649536
SANTAREM,4.571919918060303,0.15765240788459778,29,0.1577584445476532,12.015005544662476
GUARDA,0.9310170412063599,0.1551695019006729,6,0.15519994497299194,2.446712784290314
PORTALEGRE,0.6357927322387695,0.15894818305969238,4,0.15897569060325623,1.6708633003234863
VILA REAL,0.6121127605438232,0.1530281901359558,4,0.15303866565227509,1.6086323347091676
VISEU,0.15413378179073334,0.15413378179073334,1,0.15413378179073334,0.4050635785460472
