admin_name,capacity_mw_sum,capacity_mw_mean,capacity_mw_count,capacity_mw_p90,generation_gwh
MARIY-EL,265.2273254394531,0.10244392603635788,2589,0.10368180274963379,1742.543528137207
TULA,257.15728759765625,0.10947521775960922,2349,0.11087259650230408,1689.5233795166016
BELGOROD,226.67333984375,0.11799757182598114,1921,0.11901574581861496,1489.2438427734376
ORENBURG,200.2149658203125,0.11229106038808823,1783,0.11552169173955917,1315.412325439453
KHAKASS,195.5366973876953,0.1105351597070694,1769,0.11418013274669647,1284.6761018371583
CHUVASH,163.59808349609375,0.10554715245962143,1550,0.10697946697473526,1074.839408569336
PENZA,144.74700927734375,0.11108750104904175,1303,0.11231572180986404,950.9878509521484
RYAZAN',132.4463653564453,0.10767997056245804,1230,0.10939237475395203,870.1726203918457
STAVROPOL',131.51889038085938,0.1319146305322647,997,0.13375599682331085,864.0791098022461
VORONEZH,123.02764129638672,0.11898224800825119,1034,0.12017233669757843,808.2916033172608
MORDOVIA,109.4842529296875,0.1081860214471817,1012,0.10915761440992355,719.3115417480469
SARATOV,103.47651672363281,0.1143386960029602,905,0.11564772576093674,679.8407148742676
VOLGOGRAD,89.22112274169922,0.1194392517209053,747,0.12083297222852707,586.1827764129639
ADYGEY,79.73117065429688,0.1320052444934845,604,0.1328645497560501,523.8337911987305
KARACHAY-CHERKESS,76.45199584960938,0.13412630558013916,570,0.13466280698776245,502.2896127319336
CHECHNYA,73.71563720703125,0.13550668954849243,544,0.13632500171661377,484.3117364501953
YEVREY,72.63420104980469,0.12248600274324417,593,0.12356279045343399,477.2067008972168
KABARDIN-BALKAR,69.55668640136719,0.1347997784614563,516,0.13536565005779266,456.98742965698244
NENETS,57.613800048828125,0.07414903491735458,777,0.07545504719018936,378.5226663208008
DAGESTAN,53.8687744140625,0.1370706707239151,393,0.1387934684753418,353.9178479003906
NORTH OSSETIA,32.68681716918945,0.13562995195388794,241,0.13619466125965118,214.7523888015747
INGUSH,20.622371673583984,0.13567349314689636,152,0.13630329072475433,135.48898189544678
LIPETSK,16.703033447265625,0.11285833269357681,148,0.11362791806459427,109.73892974853516
TAMBOV,15.897370338439941,0.11195331066846848,142,0.11307912319898605,104.44572312355041
CITY OF ST. PETERSBURG,13.426063537597656,0.09388855844736099,143,0.09427202492952347,88.2092374420166
KALMYK,4.765321731567383,0.12879247963428497,37,0.12909451127052307,31.308163776397706
MOSCOW CITY,1.681929588317871,0.10512059926986694,16,0.10543014109134674,11.050277395248413
ASTRAKHAN',0.37840378284454346,0.12613458931446075,3,0.12631843984127045,2.4861128532886507
