admin_name,capacity_mw_sum,capacity_mw_mean,capacity_mw_count,capacity_mw_p90,generation_gwh
KOMI,670.0088500976562,0.07575857639312744,8844,0.08378171920776367,1526.0121569824219
LENINGRAD,630.4232177734375,0.09443128108978271,6676,0.09605079144239426,1435.8519208007813
NENETS,573.6470947265625,0.06954984366893768,8248,0.07076599448919296,1306.5386229492185
MURMANSK,511.871337890625,0.06905049830675125,7413,0.07124651223421097,1165.8381591796874
ARKHANGEL'SK,454.408935546875,0.08572135865688324,5301,0.0897146686911583,1034.9617916015625
KARELIA,453.2244873046875,0.08050168305635452,5630,0.0862036943435669,1032.2640922851563
MAGADAN,404.81317138671875,0.09029961377382278,4483,0.09245278686285019,922.0024791503907
MORDOVIA,400.621337890625,0.10789693892002106,3713,0.108922578394413,912.4551591796875
VOLOGDA,392.777587890625,0.09514960646629333,4128,0.09654881060123444,894.5902341796875
NOVGOROD,336.51666259765625,0.0979670062661171,3435,0.09902376681566238,766.450350732422
KOSTROMA,332.25408935546875,0.0989440381526947,3358,0.10041488707065582,756.7419139160156
RYAZAN',208.0218505859375,0.10733841359615326,1938,0.10866110026836395,473.79056689453125
ADYGEY,192.846435546875,0.13145633041858673,1467,0.13165056705474854,439.2270416015625
KHABAROVSK,101.8665771484375,0.12184996902942657,836,0.12354360520839691,232.01131611328125
LIPETSK,92.35845947265625,0.11263226717710495,820,0.11282841861248016,210.35562729492187
CITY OF ST. PETERSBURG,80.18257141113281,0.09389059990644455,854,0.0942162349820137,182.62382464599608
BURYAT,78.07897186279297,0.11218243092298508,696,0.11528196930885315,177.83266631469726
IRKUTSK,65.11192321777344,0.09940751641988754,655,0.10881803184747696,148.29891632080077
PRIMOR'YE,59.93162155151367,0.13407520949840546,447,0.13431860506534576,136.50026124572753
PENZA,53.64094543457031,0.11105785518884659,483,0.11177585273981094,122.17261732177735
SAKHA,47.742645263671875,0.08696292340755463,549,0.10416369140148163,108.73864885253906
YEVREY,46.90168380737305,0.12310153245925903,381,0.12327952682971954,106.82327503967285
KARACHAY-CHERKESS,39.40687561035156,0.13358262181282043,295,0.13511575758457184,89.75309989013672
CHECHNYA,39.163246154785156,0.13412070274353027,292,0.13426555693149567,89.19820944213868
KHAKASS,15.204365730285645,0.10938392579555511,139,0.11160070449113846,34.629463387298586
MOSCOW CITY,13.862775802612305,0.10502102971076965,132,0.10547001659870148,31.573858168029787
GORNO-ALTAY,12.327373504638672,0.1174035593867302,105,0.11894163489341736,28.076825894165037
CHUKOT,12.146526336669922,0.06862444430589676,177,0.0698634460568428,27.664928384399417
KAMCHATKA,10.490484237670898,0.09202179312705994,114,0.09214366972446442,23.89312689971924
KABARDIN-BALKAR,7.438096046447754,0.13523811101913452,55,0.13538753986358643,16.941007555389405
NORTH OSSETIA,6.821695327758789,0.1364338994026184,50,0.13654188811779022,15.537093278503418
TUVA,2.7867672443389893,0.11611530184745789,24,0.11797516793012619,6.347141075706483
