2026-04-10T14:28:11 | INFO     | geoworld.io.DataManager | Raw data root: D:\Douglas\DOUTORADO\database\raw
2026-04-10T14:28:11 | INFO     | geoworld | Starting analysis: Brazil (BRA)
2026-04-10T14:28:11 | INFO     | geoworld.core.ConfigLoader | ----------------------------------------------------
2026-04-10T14:28:11 | INFO     | geoworld.core.ConfigLoader |   Brazil (BRA)
2026-04-10T14:28:11 | INFO     | geoworld.core.ConfigLoader |   Solar  : LUF=0.05  thr=0.75  density=45.0 MW/km²
2026-04-10T14:28:11 | INFO     | geoworld.core.ConfigLoader |   Wind   : LUF=0.030  thr=0.75  density=6.0 MW/km²
2026-04-10T14:28:11 | INFO     | geoworld.core.ConfigLoader |   Biomass: col=0.30  thr=0.75  density=0.5 MW/km²
2026-04-10T14:28:11 | INFO     | geoworld.core.ConfigLoader |   OWA    : default=balanced  scenarios=['optimistic', 'balanced', 'conservative']
2026-04-10T14:28:11 | INFO     | geoworld.core.ConfigLoader |   Criteria: river=5.0 km  road=15.0 km  slope=12°
2026-04-10T14:28:11 | INFO     | geoworld.core.ConfigLoader | ----------------------------------------------------
2026-04-10T14:28:11 | INFO     | geoworld | ----------------------------------------------------
2026-04-10T14:28:11 | INFO     | geoworld |   Brazil (BRA)
2026-04-10T14:28:11 | INFO     | geoworld | ----------------------------------------------------
2026-04-10T14:28:11 | INFO     | geoworld |   Geometry : Mainland only
2026-04-10T14:28:11 | INFO     | geoworld |   Resolution : Fixed 0.01 deg
2026-04-10T14:28:11 | INFO     | geoworld |   Suitability optimistic offset : -0.10
2026-04-10T14:28:11 | INFO     | geoworld |   Protected-area mode : Hard exclusion
2026-04-10T14:28:11 | INFO     | geoworld | ----------------------------------------------------
2026-04-10T14:28:19 | INFO     | geoworld | Land Cover: 155 tile(s) found.
2026-04-10T14:28:19 | INFO     | geoworld.io.DataManager | Power plants found: 2340
2026-04-10T14:28:19 | INFO     | geoworld | ----------------------------------------------------
2026-04-10T14:28:19 | INFO     | geoworld |   DATA AVAILABILITY
2026-04-10T14:28:19 | INFO     | geoworld | ----------------------------------------------------
2026-04-10T14:28:19 | INFO     | geoworld |   [  OK   ] Borders
2026-04-10T14:28:19 | INFO     | geoworld |   [  OK   ] Land Cover
2026-04-10T14:28:19 | INFO     | geoworld |   [  OK   ] Elevation
2026-04-10T14:28:19 | INFO     | geoworld |   [  OK   ] Wind
2026-04-10T14:28:19 | INFO     | geoworld |   [  OK   ] Solar
2026-04-10T14:28:19 | INFO     | geoworld |   [  OK   ] Power Plants
2026-04-10T14:28:19 | INFO     | geoworld |   [  OK   ] Population
2026-04-10T14:28:19 | INFO     | geoworld |   [  OK   ] Roads
2026-04-10T14:28:19 | INFO     | geoworld |   [  OK   ] Protected
2026-04-10T14:28:19 | INFO     | geoworld |   [  OK   ] Lakes
2026-04-10T14:28:19 | INFO     | geoworld | ----------------------------------------------------
2026-04-10T14:28:19 | INFO     | geoworld | Phase 1 (Audit): skipped.
2026-04-10T14:28:19 | INFO     | geoworld.processors.GridAligner |   Grid Extent: 3902×3920 px | res=0.01° | bounds=[-73.990,-33.750,-34.790,5.270]
2026-04-10T14:28:23 | INFO     | geoworld |   [elevation] iniciando...
2026-04-10T14:28:24 | INFO     | geoworld.processors.GridAligner |     elevation: ⏩ cached.
2026-04-10T14:28:24 | INFO     | geoworld |   [elevation] concluído em 1.3s
2026-04-10T14:28:24 | INFO     | geoworld |   [slope] iniciando...
2026-04-10T14:28:24 | INFO     | geoworld.processors.GridAligner |     slope: ⏩ cached.
2026-04-10T14:28:24 | INFO     | geoworld |   [slope] concluído em 0.1s
2026-04-10T14:28:24 | INFO     | geoworld |   [solar] iniciando...
2026-04-10T14:28:24 | INFO     | geoworld.processors.GridAligner |     solar: ⏩ cached.
2026-04-10T14:28:24 | INFO     | geoworld |   [solar] concluído em 0.0s
2026-04-10T14:28:24 | INFO     | geoworld |   [wind] iniciando...
2026-04-10T14:28:24 | INFO     | geoworld.processors.GridAligner |     wind: ⏩ cached.
2026-04-10T14:28:24 | INFO     | geoworld |   [wind] concluído em 0.0s
2026-04-10T14:28:24 | INFO     | geoworld |   [land_cover] iniciando...
2026-04-10T14:33:58 | INFO     | geoworld |   [land_cover] concluído em 334.0s
2026-04-10T14:33:58 | INFO     | geoworld |   Phase 2a (Grid Alignment) completed in 338.9s
